Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
05-Aug-22,17423.65,17474.4,17348.75,17397.5,355310802,20013.14
08-Aug-22,17401.5,17548.8,17359.75,17525.1,256994113,18475.21
10-Aug-22,17566.1,17566.1,17442.8,17534.75,312716544,21952.35
11-Aug-22,17711.65,17719.3,17631.95,17659,311247237,20476.53
12-Aug-22,17659.65,17724.65,17597.85,17698.15,303872483,18422.47
16-Aug-22,17797.2,17839.1,17764.05,17825.25,278042725,18495.27
17-Aug-22,17868.15,17965.95,17833.35,17944.25,262768582,21209.54
18-Aug-22,17898.65,17968.45,17852.05,17956.5,263914197,18441.68
19-Aug-22,17966.55,17992.2,17710.75,17758.45,295627263,21531.99
22-Aug-22,17682.9,17690.05,17467.35,17490.7,287559133,19605.44
23-Aug-22,17357.35,17625.55,17345.2,17577.5,285616338,20365.8
24-Aug-22,17525.45,17623.65,17499.25,17604.95,261953239,17819.88
25-Aug-22,17679,17726.5,17487.45,17522.45,230181848,17566.7
26-Aug-22,17619.3,17685.85,17519.35,17558.9,266636238,17500.8
29-Aug-22,17188.65,17380.15,17166.2,17312.9,244854637,19351.5
30-Aug-22,17414.95,17777.65,17401.5,17759.3,324687477,26284.26
01-Sep-22,17485.7,17695.6,17468.45,17542.8,308526598,26813.95
02-Sep-22,17598.4,17643.85,17476.45,17539.45,256268616,19548.88
05-Sep-22,17546.45,17683.15,17540.35,17665.8,230309013,17011.26
06-Sep-22,17695.7,17764.65,17587.65,17655.6,251204527,17521.09
07-Sep-22,17519.4,17650.75,17484.3,17624.4,354137885,25419.5
08-Sep-22,17748.15,17807.65,17691.95,17798.75,279845682,19925.25
09-Sep-22,17923.35,17925.95,17786,17833.35,270299618,20564.06
12-Sep-22,17890.85,17980.55,17889.15,17936.35,-,-
13-Sep-22,18044.45,18088.3,18015.45,18070.05,259922741,21039.08
14-Sep-22,17771.15,18091.55,17771.15,18003.75,365866933,26611.96
15-Sep-22,18046.35,18096.15,17861.5,17877.4,289637528,22007.78
16-Sep-22,17796.8,17820.05,17497.25,17530.85,468464263,36013.89
